delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delayed_flag,expected_time_hours,actual_time_hours
1239.0,ekart,automobile parts,truck,two day,north,clear,191.7,10.61,no,delivered,5.0,990.33,0.17069492375558237,0,7.667999999999999,7.838694923755582
1240.0,delhivery,pharmacy,scooter,two day,south,foggy,119.2,23.99,no,delivered,5.0,667.97,0.8972047012242763,1,3.4057142857142857,4.302918986938562
1241.0,fedex,cosmetics,bike,standard,west,foggy,116.6,37.85,no,delivered,3.0,696.55,0.23606167770375386,0,2.915,3.151061677703754
1242.0,xpressbees,clothing,bike,two day,central,rainy,168.0,17.69,no,delivered,5.0,893.07,0.6949258919692909,1,4.2,4.894925891969291
1243.0,ecom express,furniture,van,standard,north,cold,267.8,16.79,no,delivered,5.0,1389.37,0.5396290591487407,1,8.926666666666668,9.466295725815408
1244.0,fedex,furniture,ev bike,express,west,foggy,197.3,22.68,yes,delayed,3.0,1104.54,0.318625612371088,0,5.192105263157895,5.510730875528983
1245.0,amazon logistics,clothing,scooter,same day,central,cold,30.3,30.15,no,delivered,4.0,341.95,-0.12552612066265922,0,0.8657142857142858,0.7401881650516265
1246.0,ecom express,groceries,scooter,same day,central,foggy,235.7,33.59,no,delivered,4.0,1379.27,0.44093220568561,0,6.734285714285714,7.175217919971324
1247.0,amazon logistics,fragile items,van,two day,south,stormy,16.8,18.45,no,delivered,3.0,139.35,0.17822504047776788,0,0.56,0.7382250404777679
1248.0,fedex,automobile parts,scooter,same day,north,stormy,112.6,12.3,no,delivered,4.0,699.9,0.7341508878252649,1,3.217142857142857,3.951293744968122
1249.0,ekart,fragile items,van,express,central,stormy,113.9,26.14,yes,delayed,2.0,697.92,1.2091357735372243,1,3.796666666666667,5.005802440203891
1250.0,ecom express,automobile parts,truck,express,central,stormy,187.6,32.18,yes,delayed,2.0,1084.54,1.784431306138913,1,7.504,9.288431306138913
1251.0,ekart,automobile parts,scooter,same day,south,hot,251.0,14.1,no,delivered,4.0,1397.3,0.45783549823576575,0,7.171428571428572,7.6292640696643375
1252.0,dhl,clothing,bike,two day,north,rainy,83.6,2.87,no,delivered,4.0,426.61,0.6262586884826771,1,2.09,2.716258688482677
1253.0,delhivery,fragile items,bike,two day,east,hot,190.8,42.0,no,delivered,5.0,1080.0,-0.35962069277143627,0,4.7700000000000005,4.410379307228564
1254.0,amazon logistics,pharmacy,van,two day,south,hot,173.9,44.8,no,delivered,4.0,1003.9,0.4020503042876049,0,5.796666666666667,6.198716970954272
1255.0,shadowfax,fragile items,scooter,same day,east,hot,183.4,35.25,no,delivered,4.0,1122.75,0.6303006977419878,1,5.24,5.870300697741988
1256.0,delhivery,pharmacy,ev bike,express,north,foggy,6.7,39.35,yes,delayed,2.0,201.55,-0.3417344108705195,0,0.1763157894736842,-0.1654186213968353
1257.0,blue dart,clothing,bike,two day,central,foggy,154.1,49.52,no,delivered,5.0,920.32,0.9640717160513121,1,3.8525,4.816571716051312
1258.0,fedex,pharmacy,bike,standard,east,hot,280.9,10.06,no,delivered,5.0,1434.68,0.47683070280981443,0,7.022499999999999,7.4993307028098135
1259.0,fedex,cosmetics,truck,two day,north,stormy,74.7,10.14,no,delivered,4.0,403.92,0.6848964432724776,1,2.988,3.6728964432724776
1260.0,amazon logistics,clothing,truck,two day,south,clear,235.8,31.81,no,delivered,5.0,1274.43,-0.016730723297312622,0,9.432,9.415269276702688
1261.0,ekart,furniture,ev bike,same day,west,hot,216.6,49.4,no,delivered,5.0,1331.2,0.45249807375651674,0,5.7,6.152498073756517
1262.0,ecom express,pharmacy,bike,same day,west,hot,295.8,28.94,no,delivered,4.0,1632.7206,0.3925516174237238,0,7.3950000000000005,7.787551617423724
1263.0,fedex,furniture,ev bike,same day,north,stormy,96.0,46.9,yes,delayed,3.0,720.7,0.9195215345760159,1,2.526315789473684,3.4458373240497
1264.0,amazon logistics,fragile items,ev van,standard,west,stormy,255.8,47.72,no,delivered,5.0,1422.16,2.4645122077904773,1,9.135714285714286,11.600226493504763
1265.0,ekart,clothing,truck,standard,central,stormy,83.6,42.35,no,delivered,4.0,545.05,1.0540082472108234,1,3.344,4.398008247210823
1266.0,delhivery,groceries,van,same day,south,foggy,138.0,28.3,no,delivered,5.0,874.9,0.12788565092850668,0,4.6,4.727885650928506
1267.0,delhivery,automobile parts,van,standard,west,hot,145.2,35.37,no,delivered,5.0,832.11,0.20863218159539,0,4.84,5.04863218159539
1268.0,dhl,furniture,ev bike,same day,west,clear,211.0,33.71,no,delivered,4.0,1256.13,-0.2711722924394371,0,5.552631578947368,5.281459286507931
1269.0,ecom express,clothing,bike,express,central,rainy,75.1,24.75,yes,failed,1.0,499.75,0.1172910172230699,0,1.8775,1.9947910172230698
1270.0,delhivery,clothing,ev bike,standard,north,cold,101.7,7.28,no,delivered,5.0,530.34,0.5849332157210263,1,2.6763157894736844,3.2612490051947107
1271.0,dhl,pharmacy,scooter,same day,central,hot,292.7,3.4,no,delivered,4.0,1573.7,0.7455358933211382,1,8.362857142857143,9.108393036178281
1272.0,delhivery,automobile parts,ev van,express,north,clear,196.3,0.83,yes,delayed,2.0,1033.99,0.18274143627215267,0,7.010714285714286,7.193455721986439
1273.0,ecom express,electronics,bike,express,east,rainy,165.5,27.83,yes,delayed,3.0,960.99,0.41705617059822586,0,4.1375,4.554556170598226
1274.0,xpressbees,electronics,truck,two day,north,clear,17.6,19.75,no,delivered,5.0,147.25,-0.0949225349084406,0,0.7040000000000001,0.6090774650915595
1275.0,xpressbees,groceries,van,same day,north,cold,297.1,5.29,yes,delayed,2.0,1612.37,1.156195976660424,1,9.903333333333334,11.059529309993758
1276.0,xpressbees,clothing,van,two day,south,cold,229.9,37.17,no,delivered,4.0,1261.01,0.6555817407586391,1,7.663333333333333,8.318915074091972
1277.0,shadowfax,clothing,van,express,north,stormy,293.2,31.23,yes,delayed,3.0,1609.69,3.627798861994508,1,9.773333333333333,13.401132195327842
1278.0,xpressbees,documents,bike,express,north,hot,101.5,23.22,yes,delayed,2.0,627.16,0.24487035181831152,0,2.5375,2.7823703518183116
1279.0,delhivery,pharmacy,ev van,same day,south,stormy,38.8,47.5,no,delivered,3.0,436.5,0.47332902066129523,0,1.3857142857142857,1.859043306375581
1280.0,amazon logistics,fragile items,truck,standard,north,cold,224.0,21.03,no,delivered,5.0,1183.09,0.6240650607392499,1,8.96,9.58406506073925
1281.0,xpressbees,documents,truck,two day,south,cold,221.4,25.39,no,delivered,4.0,1183.17,0.748542271434685,1,8.856,9.604542271434685
1282.0,xpressbees,cosmetics,truck,express,south,cold,261.2,44.06,yes,delayed,2.0,1488.18,0.7900990490858373,1,10.448,11.238099049085838
1283.0,dhl,fragile items,truck,express,east,foggy,3.6,46.09,yes,delayed,2.0,204.27,0.22971260300657714,0,0.14400000000000002,0.37371260300657716
1284.0,amazon logistics,electronics,truck,same day,central,foggy,176.5,29.24,no,delivered,4.0,1070.22,1.1342106950383757,1,7.06,8.194210695038375
1285.0,dhl,fragile items,van,standard,north,clear,43.6,25.78,no,delivered,4.0,295.34,-0.23579683815238472,0,1.4533333333333334,1.2175364951809486
1286.0,delhivery,clothing,bike,express,central,hot,144.2,8.88,no,delivered,4.0,797.64,-0.21911988606733335,0,3.6049999999999995,3.385880113932666
1287.0,ecom express,cosmetics,bike,standard,east,foggy,297.1,1.39,no,delivered,4.0,1503.17,0.3404383880690123,0,7.4275,7.7679383880690125
1288.0,ekart,cosmetics,truck,same day,central,clear,223.9,41.82,no,delivered,5.0,1344.96,0.15239739807376296,0,8.956,9.108397398073762
1289.0,delhivery,fragile items,scooter,same day,east,hot,80.0,17.06,no,delivered,3.0,551.18,-0.2167242675664478,0,2.2857142857142856,2.068990018147838
1290.0,shadowfax,groceries,van,standard,north,cold,187.8,45.37,no,delivered,5.0,1075.11,-0.1450671778857444,0,6.260000000000001,6.114932822114256
1291.0,ekart,pharmacy,truck,standard,south,cold,144.9,25.59,no,delivered,5.0,801.27,0.5802535813592895,1,5.796,6.37625358135929
1292.0,amazon logistics,electronics,truck,two day,north,stormy,136.5,13.61,no,delivered,4.0,723.33,2.3858998552298374,1,5.46,7.845899855229837
1293.0,dhl,furniture,scooter,express,central,cold,20.5,4.43,no,delivered,4.0,165.79,0.0450358693951749,0,0.5857142857142857,0.6307501551094606
1294.0,delhivery,automobile parts,truck,two day,east,cold,193.8,22.92,no,delivered,5.0,1037.76,0.871707232335492,1,7.752000000000001,8.623707232335493
1295.0,ecom express,clothing,ev van,same day,central,stormy,184.2,49.33,yes,delayed,2.0,1168.99,1.9981202361356987,1,6.578571428571428,8.576691664707127
1296.0,fedex,clothing,van,two day,west,stormy,28.1,36.38,no,delivered,5.0,249.64,0.2513331040426574,0,0.9366666666666668,1.1879997707093242
1297.0,ekart,cosmetics,bike,express,central,rainy,39.6,24.39,yes,failed,1.0,321.17,0.45392294489633045,0,0.99,1.4439229448963304
1298.0,xpressbees,furniture,truck,express,south,stormy,138.7,4.24,yes,delayed,2.0,756.22,1.5773176367434045,1,5.547999999999999,7.125317636743404
1299.0,fedex,furniture,truck,same day,south,cold,162.0,23.89,no,delivered,4.0,981.67,0.5986176942215717,1,6.48,7.078617694221572
1300.0,delhivery,documents,van,same day,west,cold,58.2,8.83,no,delivered,4.0,417.49,0.2517093418588041,0,1.9400000000000002,2.1917093418588043
1301.0,xpressbees,clothing,truck,same day,central,cold,249.7,24.62,yes,delayed,3.0,1422.36,0.5986128639070873,1,9.988,10.586612863907087
1302.0,dhl,cosmetics,ev bike,express,central,rainy,212.9,8.37,yes,delayed,2.0,1139.61,1.3060863890714831,1,5.602631578947369,6.908717968018852
1303.0,xpressbees,groceries,truck,same day,central,hot,68.4,1.73,no,delivered,4.0,447.19,0.08431207299137755,0,2.736,2.8203120729913778
1304.0,ecom express,cosmetics,ev bike,express,south,foggy,241.4,47.45,yes,delayed,2.0,1399.35,0.5355922416258316,1,6.352631578947369,6.8882238205732005
1305.0,shadowfax,groceries,bike,two day,west,clear,176.1,36.67,no,delivered,5.0,990.51,0.16095295307112067,0,4.4025,4.5634529530711205
1306.0,xpressbees,groceries,scooter,same day,central,cold,95.8,45.03,no,delivered,5.0,714.09,-0.05056896596588212,0,2.737142857142857,2.686573891176975
1307.0,ekart,documents,truck,express,south,rainy,248.7,12.91,yes,delayed,3.0,1332.23,1.7990943472107386,1,9.948,11.747094347210739
1308.0,ekart,pharmacy,scooter,two day,north,cold,154.1,26.14,no,delivered,5.0,848.92,0.34949287243531035,0,4.402857142857143,4.752350015292453
1309.0,dhl,documents,ev van,standard,east,stormy,131.7,21.31,no,delivered,4.0,722.43,1.7368400983209025,1,4.703571428571428,6.440411526892331
1310.0,amazon logistics,automobile parts,ev bike,two day,east,hot,5.8,15.09,no,delivered,5.0,95.6674,0.1500410488113543,0,0.15263157894736842,0.3026726277587227
1311.0,fedex,groceries,van,express,west,stormy,246.6,26.16,yes,delayed,2.0,1361.48,2.4584919123764575,1,8.22,10.678491912376458
1312.0,dhl,fragile items,ev bike,standard,north,foggy,83.6,48.95,no,delivered,5.0,564.85,0.5093298897600862,1,2.1999999999999997,2.709329889760086
1313.0,amazon logistics,furniture,ev van,two day,east,cold,87.8,19.26,no,delivered,4.0,496.78,0.6679194075623367,1,3.1357142857142857,3.8036336932766224
1314.0,amazon logistics,groceries,bike,same day,east,clear,250.8,14.28,no,delivered,4.0,1396.84,0.16734309190555852,0,6.2700000000000005,6.437343091905559
1315.0,ecom express,furniture,truck,standard,east,clear,26.8,1.87,no,delivered,4.0,139.61,0.0031057859530141396,0,1.072,1.0751057859530142
1316.0,ekart,groceries,van,express,north,stormy,286.4,1.81,yes,delayed,3.0,1487.43,2.470449130294952,1,9.546666666666665,12.017115796961617
1317.0,xpressbees,furniture,ev bike,express,north,cold,100.0,25.1,no,delivered,5.0,625.3,-0.10900778313313797,0,2.6315789473684212,2.5225711642352833
1318.0,shadowfax,fragile items,scooter,same day,east,hot,100.7,30.64,no,delivered,4.0,695.42,0.05228973155074268,0,2.8771428571428572,2.9294325886936
1319.0,fedex,cosmetics,scooter,two day,south,hot,210.0,41.14,no,delivered,3.0,1173.42,0.11714633935221563,0,6.0,6.117146339352216
1320.0,dhl,electronics,ev bike,express,north,clear,108.9,16.85,no,delivered,4.0,645.05,-0.056091390895633975,0,2.865789473684211,2.809698082788577
1321.0,blue dart,electronics,ev van,two day,central,clear,82.0,33.1,no,delivered,4.0,509.3,0.016994977469132255,0,2.9285714285714284,2.9455664060405606
1322.0,ekart,electronics,bike,two day,east,rainy,48.6,0.67,no,delivered,5.0,244.38,0.37760782630701906,0,1.215,1.5926078263070191
1323.0,fedex,cosmetics,truck,express,east,hot,100.2,2.57,no,delivered,3.0,558.71,0.17925036658227267,0,4.008,4.187250366582273
1324.0,amazon logistics,clothing,ev bike,two day,west,clear,291.8,41.48,no,delivered,5.0,1583.44,0.14595049314786035,0,7.678947368421053,7.824897861568913
1325.0,amazon logistics,groceries,bike,two day,west,foggy,40.2,9.2,no,delivered,5.0,228.6,0.139942324443036,0,1.0050000000000001,1.1449423244430361
1326.0,blue dart,fragile items,truck,express,south,foggy,280.9,37.14,yes,failed,2.0,1565.92,0.7556800300938402,1,11.235999999999999,11.991680030093839
1327.0,xpressbees,clothing,ev van,same day,north,clear,172.7,40.96,no,delivered,5.0,1086.38,-0.28180061814562585,0,6.167857142857143,5.886056524711517
1328.0,delhivery,clothing,ev van,two day,east,stormy,202.7,48.56,no,delivered,5.0,1159.18,2.1285594475692307,1,7.239285714285714,9.367845161854945
1329.0,xpressbees,electronics,scooter,same day,south,rainy,238.9,10.03,no,delivered,4.0,1324.59,0.8657201485762389,1,6.825714285714286,7.6914344342905245
1330.0,dhl,documents,ev van,same day,central,clear,14.2,41.65,no,delivered,5.0,295.95,0.17997861899886136,0,0.5071428571428571,0.6871214761417185
1331.0,fedex,electronics,van,two day,central,foggy,292.3,11.9,no,delivered,5.0,1497.2,1.6284252497031115,1,9.743333333333334,11.371758583036446
1332.0,xpressbees,pharmacy,van,same day,central,foggy,228.1,9.39,yes,delayed,3.0,1268.67,1.2780285555091968,1,7.6033333333333335,8.88136188884253
1333.0,dhl,cosmetics,scooter,express,west,rainy,240.8,31.17,yes,delayed,3.0,1347.51,1.1743671387209362,1,6.88,8.054367138720936
1334.0,amazon logistics,clothing,ev bike,same day,central,clear,128.3,7.5,no,delivered,5.0,764.0,0.4472178410549854,0,3.3763157894736846,3.82353363052867
1335.0,fedex,furniture,bike,two day,central,clear,179.5,33.77,no,delivered,4.0,998.81,0.04460023716063333,0,4.4875,4.532100237160633
1336.0,ecom express,documents,ev bike,express,north,hot,168.8,39.2,yes,delayed,2.0,1011.6,0.12097947182248259,0,4.442105263157895,4.563084734980378
1337.0,shadowfax,electronics,bike,two day,west,hot,30.3,43.62,no,delivered,5.0,282.36,-0.14614579906228187,0,0.7575000000000001,0.6113542009377182
1338.0,ekart,furniture,ev van,standard,east,hot,58.9,6.14,no,delivered,3.0,312.92,0.014437665482132989,0,2.1035714285714286,2.1180090940535616
1339.0,xpressbees,cosmetics,scooter,express,north,rainy,230.8,5.53,no,delivered,4.0,1220.59,1.070518383009059,1,6.594285714285714,7.664804097294773
1340.0,dhl,documents,truck,standard,west,stormy,148.8,27.92,no,delivered,4.0,827.76,1.8367248667126468,1,5.952000000000001,7.788724866712648
1341.0,fedex,fragile items,scooter,two day,north,cold,56.5,33.51,no,delivered,4.0,383.03,0.17731505145781656,0,1.6142857142857143,1.7916007657435309
1342.0,blue dart,automobile parts,bike,same day,central,cold,257.4,37.16,no,delivered,5.0,1498.48,0.5157138060460245,1,6.435,6.950713806046024
1343.0,blue dart,electronics,bike,standard,west,hot,52.0,6.9,no,delivered,4.0,280.7,0.19608145092390505,0,1.3,1.496081450923905
1344.0,shadowfax,clothing,ev van,standard,south,clear,277.1,34.85,no,delivered,4.0,1490.05,0.35719388243590267,0,9.896428571428572,10.253622453864475
1345.0,blue dart,documents,bike,same day,north,foggy,226.7,28.09,yes,delayed,3.0,1317.77,0.9649662406323971,1,5.6674999999999995,6.632466240632397
1346.0,ecom express,fragile items,bike,express,central,cold,244.9,12.21,yes,delayed,3.0,1311.13,0.04433060946502998,0,6.1225000000000005,6.1668306094650305
1347.0,amazon logistics,clothing,truck,standard,central,hot,152.1,12.56,no,delivered,4.0,798.18,-0.4619763404705859,0,6.084,5.622023659529414
1348.0,xpressbees,furniture,ev van,two day,east,clear,151.1,48.64,no,delivered,5.0,901.42,0.280295973371782,0,5.396428571428571,5.676724544800353
1349.0,xpressbees,furniture,bike,express,central,cold,36.9,39.37,no,delivered,5.0,352.61,-0.3362636095246262,0,0.9225,0.5862363904753738
1350.0,shadowfax,clothing,scooter,same day,west,foggy,280.2,12.55,yes,delayed,2.0,1538.65,0.893256093717909,1,8.005714285714285,8.898970379432194
1351.0,delhivery,electronics,truck,two day,west,clear,117.5,6.9,no,delivered,5.0,608.2,-0.35103390781780774,0,4.7,4.348966092182192
1352.0,dhl,clothing,van,standard,east,clear,171.6,37.78,no,delivered,3.0,971.34,-0.5405941312740064,0,5.72,5.179405868725993
1353.0,fedex,electronics,bike,express,north,foggy,22.7,15.32,no,delivered,3.0,209.46,0.23053881846143642,0,0.5675,0.7980388184614364
1354.0,ecom express,furniture,ev van,same day,south,cold,60.3,0.67,no,delivered,5.0,403.12,0.40003226237650846,0,2.1535714285714285,2.553603690947937
1355.0,blue dart,automobile parts,van,two day,south,stormy,261.1,32.17,yes,delayed,2.0,1402.01,2.438046879781984,1,8.703333333333335,11.141380213115319
1356.0,fedex,groceries,ev bike,standard,north,foggy,131.5,25.69,no,delivered,4.0,734.57,-0.36204952974873583,0,3.460526315789474,3.098476786040738
1357.0,dhl,documents,van,express,west,stormy,115.9,10.57,yes,delayed,3.0,661.21,0.9951266655242557,1,3.8633333333333337,4.858459998857589
1358.0,blue dart,documents,truck,two day,north,rainy,79.6,45.93,no,delivered,4.0,535.79,0.6906612016207636,1,3.1839999999999997,3.8746612016207633
1359.0,delhivery,automobile parts,ev van,express,south,clear,287.9,37.47,yes,failed,2.0,1601.91,-0.4436734706322394,0,10.282142857142857,9.838469386510617
1360.0,dhl,automobile parts,scooter,standard,west,foggy,202.9,10.85,no,delivered,5.0,1047.05,0.7506651187908906,1,5.797142857142857,6.547807975933748
1361.0,delhivery,pharmacy,ev bike,express,east,rainy,148.6,49.52,yes,failed,1.0,942.16,0.6993017820902061,1,3.9105263157894736,4.60982809787968
1362.0,delhivery,furniture,scooter,standard,east,cold,286.5,17.25,no,delivered,5.0,1484.25,0.8286445927374686,1,8.185714285714285,9.014358878451754
1363.0,dhl,clothing,scooter,same day,central,rainy,173.0,12.85,yes,failed,1.0,1003.55,0.9255883962385321,1,4.942857142857143,5.868445539095675
1364.0,blue dart,automobile parts,bike,two day,east,rainy,279.2,5.17,no,delivered,5.0,1411.51,0.9644793177355337,1,6.9799999999999995,7.944479317735533
1365.0,fedex,electronics,van,standard,west,foggy,48.7,32.71,no,delivered,5.0,341.63,0.5537714504993474,1,1.6233333333333335,2.177104783832681
1366.0,delhivery,clothing,truck,express,west,foggy,123.8,29.94,yes,delayed,2.0,758.82,0.546681128091909,1,4.952,5.498681128091909
1367.0,ekart,cosmetics,truck,same day,north,stormy,164.6,22.27,yes,delayed,2.0,989.81,1.9670086381470213,1,6.584,8.551008638147021
1368.0,fedex,clothing,van,standard,east,clear,54.4,22.32,no,delivered,4.0,338.96,-0.2799803877219589,0,1.8133333333333332,1.5333529456113744
